feature,importance,target,horizon,model,product,vol_gate_q
obi_l1_lag20,11.18614762549097,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
fam_mean_obi_l1_lag20,11.186147625485184,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
obi_l3_lag50,7.9653584525325165,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
std_500_lag5,7.265701889711822,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
std_500_lag1,7.042539687735351,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
microprice_dev_lag1,5.575427654052979,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
obi_l3_lag5,2.7031116040262653,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
fam_mean_obi_l1_lag5,2.512128164517324,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
obi_l1_lag5,2.5121281645156675,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
std_50_lag1,1.2781812893196645,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
std_50_lag5,0.6393158876231426,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
std_500_lag20,0.5705502574468395,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
std_500_lag50,0.5283474004330619,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
signed_flow_20_lag50,0.43969857873729024,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
std_50_lag50,0.3825859010178712,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
fam_mean_ret_10_lag20,0.29660126364514416,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
obi_l3_lag1,0.2826422153784353,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
signed_flow_20_lag1,0.25938046405520254,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
fam_mean_ret_10_lag5,0.22532472409494858,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
signed_flow_20_lag20,0.1759296242906546,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
vwap_dev_lag50,0.14036336400014487,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
spread_bps_lag20,0.13627939374312167,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
spread_bps_lag50,0.09979459320941812,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
signed_flow_20_lag5,0.09140408171778315,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
std_50_lag20,0.07060277022328387,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
spread_bps_lag1,0.06649137683722535,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
ret_10_lag50,0.06301597468046075,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
ret_10_lag20,0.05041945414444988,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
ret_10_lag1,0.045791999254503356,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
ret_10_lag5,0.03939414980342885,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
vwap_dev_lag1,0.03185574302599224,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
vwap_dev_lag20,0.023410682335922705,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
spread_bps_lag5,0.02115286864320211,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
ret_1_lag1,0.01801584600971868,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
ret_1_lag50,0.016026637987700442,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
vwap_dev_lag5,0.01298190797457594,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
ret_1_lag5,0.007761766893696747,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
ret_1_lag20,0.0004496442225724986,fwd_ret,100,ridge,SNACKPACK_CHOCOLATE,5
std_500_lag50,129985997.80834961,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
std_500_lag1,82886942.55810547,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
std_500_lag20,79218301.1616211,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
vwap_dev_lag50,47542164.56591797,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
spread_bps_lag1,38985679.685058594,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
std_500_lag5,36881901.57714844,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
spread_bps_lag50,31198118.703125,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
std_50_lag50,30818809.556884766,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
std_50_lag20,30647320.807861328,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
std_50_lag1,28378448.802734375,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
spread_bps_lag5,24993364.108642578,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
vwap_dev_lag20,24597295.829833984,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
spread_bps_lag20,23855766.486816406,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
vwap_dev_lag1,21867980.896484375,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
vwap_dev_lag5,16449555.782226562,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
std_50_lag5,15819899.592529297,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
signed_flow_20_lag20,15771399.728271484,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
signed_flow_20_lag50,15158460.078613281,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
signed_flow_20_lag1,8803567.379882812,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
signed_flow_20_lag5,5969787.771484375,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
fam_mean_ret_10_lag5,4462333.270263672,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
ret_10_lag1,3173011.6779785156,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
fam_mean_ret_10_lag20,2985606.5861816406,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
ret_10_lag50,2964392.259765625,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
ret_10_lag5,2487037.8571777344,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
ret_10_lag20,2186311.8491210938,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
ret_1_lag1,300066.2587890625,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
ret_1_lag20,232984.45922851562,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
ret_1_lag5,191135.828125,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
ret_1_lag50,171197.0791015625,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
obi_l3_lag50,39059.36962890625,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
microprice_dev_lag20,32522.580078125,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
obi_l1_lag5,6582.47998046875,fwd_ret,100,lgbm,SNACKPACK_CHOCOLATE,5
