feature,importance,target,horizon,model,product,vol_gate_q
std_50_lag5,46173156.05908203,fwd_ret,100,lgbm,ROBOT_DISHES,5
vwap_dev_lag20,45241626.54003906,fwd_ret,100,lgbm,ROBOT_DISHES,5
vwap_dev_lag1,43339280.73828125,fwd_ret,100,lgbm,ROBOT_DISHES,5
vwap_dev_lag5,39817449.90332031,fwd_ret,100,lgbm,ROBOT_DISHES,5
signed_flow_20_lag50,37807740.20410156,fwd_ret,100,lgbm,ROBOT_DISHES,5
signed_flow_20_lag20,19913915.69580078,fwd_ret,100,lgbm,ROBOT_DISHES,5
signed_flow_20_lag1,18292443.897460938,fwd_ret,100,lgbm,ROBOT_DISHES,5
fam_mean_ret_10_lag20,15774609.809570312,fwd_ret,100,lgbm,ROBOT_DISHES,5
signed_flow_20_lag5,11380848.993164062,fwd_ret,100,lgbm,ROBOT_DISHES,5
fam_mean_ret_10_lag5,11230248.90625,fwd_ret,100,lgbm,ROBOT_DISHES,5
ret_10_lag50,7954982.703613281,fwd_ret,100,lgbm,ROBOT_DISHES,5
ret_10_lag1,6250737.6982421875,fwd_ret,100,lgbm,ROBOT_DISHES,5
ret_10_lag20,5243998.312011719,fwd_ret,100,lgbm,ROBOT_DISHES,5
ret_10_lag5,3897251.7075195312,fwd_ret,100,lgbm,ROBOT_DISHES,5
ret_1_lag1,805468.234375,fwd_ret,100,lgbm,ROBOT_DISHES,5
fam_mean_microprice_dev_lag20,780430.1723632812,fwd_ret,100,lgbm,ROBOT_DISHES,5
fam_mean_microprice_dev_lag5,631737.2978515625,fwd_ret,100,lgbm,ROBOT_DISHES,5
fam_mean_obi_l1_lag5,626581.2939453125,fwd_ret,100,lgbm,ROBOT_DISHES,5
ret_1_lag50,511531.50390625,fwd_ret,100,lgbm,ROBOT_DISHES,5
fam_mean_obi_l1_lag20,496258.689453125,fwd_ret,100,lgbm,ROBOT_DISHES,5
obi_l3_lag20,224405.2021484375,fwd_ret,100,lgbm,ROBOT_DISHES,5
microprice_dev_lag20,210257.4013671875,fwd_ret,100,lgbm,ROBOT_DISHES,5
obi_l3_lag5,183822.32080078125,fwd_ret,100,lgbm,ROBOT_DISHES,5
obi_l3_lag1,182503.8046875,fwd_ret,100,lgbm,ROBOT_DISHES,5
ret_1_lag5,176198.4501953125,fwd_ret,100,lgbm,ROBOT_DISHES,5
obi_l1_lag1,134911.802734375,fwd_ret,100,lgbm,ROBOT_DISHES,5
obi_l1_lag20,125151.9794921875,fwd_ret,100,lgbm,ROBOT_DISHES,5
obi_l1_lag50,102005.9013671875,fwd_ret,100,lgbm,ROBOT_DISHES,5
microprice_dev_lag50,98407.75146484375,fwd_ret,100,lgbm,ROBOT_DISHES,5
ret_1_lag20,93965.80078125,fwd_ret,100,lgbm,ROBOT_DISHES,5
microprice_dev_lag5,58244.30078125,fwd_ret,100,lgbm,ROBOT_DISHES,5
microprice_dev_lag1,46794.5,fwd_ret,100,lgbm,ROBOT_DISHES,5
obi_l1_lag5,23405.69921875,fwd_ret,100,lgbm,ROBOT_DISHES,5
obi_l3_lag50,0.0,fwd_ret,100,lgbm,ROBOT_DISHES,5
obi_l1_lag1,26.224375403788176,fwd_ret,50,ridge,ROBOT_IRONING,5
fam_mean_obi_l1_lag20,25.48532118638221,fwd_ret,50,ridge,ROBOT_IRONING,5
microprice_dev_lag1,19.453261864368795,fwd_ret,50,ridge,ROBOT_IRONING,5
obi_l3_lag50,18.653226607586575,fwd_ret,50,ridge,ROBOT_IRONING,5
obi_l3_lag1,17.769415477705053,fwd_ret,50,ridge,ROBOT_IRONING,5
microprice_dev_lag5,17.066669344102483,fwd_ret,50,ridge,ROBOT_IRONING,5
fam_mean_obi_l1_lag5,15.653256359847829,fwd_ret,50,ridge,ROBOT_IRONING,5
obi_l1_lag5,14.479933973907448,fwd_ret,50,ridge,ROBOT_IRONING,5
obi_l3_lag5,13.80551646162439,fwd_ret,50,ridge,ROBOT_IRONING,5
microprice_dev_lag20,12.868398032583649,fwd_ret,50,ridge,ROBOT_IRONING,5
fam_mean_microprice_dev_lag20,7.781106404258874,fwd_ret,50,ridge,ROBOT_IRONING,5
obi_l1_lag50,6.043282852939325,fwd_ret,50,ridge,ROBOT_IRONING,5
